# Time-averaged data for fix 4
# TimeStep f_cold f_hot
981000 352.099 -364.205
982000 352.213 -365.805
983000 351.932 -365.549
984000 352.273 -366.073
985000 354.028 -367.432
986000 354.78 -366.714
987000 355.717 -366.401
988000 356.703 -366.992
989000 357.926 -366.938
990000 357.462 -369.41
991000 357.813 -369.602
992000 358.424 -370.364
993000 358.34 -371.301
994000 358.802 -371.4
995000 359.48 -372.287
996000 359.411 -372.036
997000 359.389 -373.936
998000 358.939 -373.337
999000 359.716 -372.461
1000000 359.765 -371.745
1001000 357.786 -373.208
1002000 359.566 -371.761
1003000 359.428 -372.274
1004000 361.188 -372.784
1005000 361.583 -372.765
1006000 361.425 -371.451
1007000 361.947 -372.635
1008000 360.911 -371.9
1009000 362.181 -371.588
1010000 363.506 -372.993
1011000 364.027 -373.784
1012000 363.967 -373.666
1013000 363.281 -374.379
1014000 363.111 -373.586
1015000 364.089 -374.556
1016000 365.484 -374.047
1017000 367.23 -374.55
1018000 367.134 -374.958
1019000 367.892 -376.377
1020000 367.026 -375.76
1021000 367.79 -376.919
1022000 369.498 -376.146
1023000 369.635 -376.391
1024000 369.868 -376.776
1025000 371.189 -378.591
1026000 371.443 -378.696
1027000 373.011 -378.77
1028000 372.995 -378.618
1029000 372.714 -379.909
1030000 371.595 -379.559
1031000 372.867 -379.802
1032000 372.941 -380.372
1033000 372.839 -380.728
1034000 372.757 -380.631
1035000 373.258 -380.549
1036000 373.277 -381.239
1037000 374.119 -382.53
1038000 375.245 -383.535
1039000 375.201 -383.515
1040000 376.314 -384.529
1041000 375.459 -385.733
1042000 376.259 -387.015
1043000 375.84 -386.032
1044000 376.437 -385.474
1045000 376.371 -387.135
1046000 375.78 -387.129
1047000 375.784 -387.223
1048000 376.643 -387.057
1049000 377.492 -388.654
1050000 376.895 -388.711
1051000 377.784 -389.233
1052000 378.259 -389.963
1053000 379.5 -389.889
1054000 378.486 -391.238
1055000 378.463 -391.821
1056000 379.508 -391.205
1057000 380.128 -390.979
1058000 380.275 -391.583
1059000 380.521 -392.337
1060000 380.614 -392.275
1061000 382.427 -392.461
1062000 382.25 -392.856
1063000 381.145 -392.565
1064000 380.938 -394.191
1065000 380.922 -394.574
1066000 380.891 -394.776
1067000 381.946 -394.789
1068000 380.849 -394.239
1069000 379.166 -395.585
1070000 380.445 -395.58
1071000 382.213 -395.911
1072000 381.978 -395.38
1073000 382.51 -395.192
1074000 382.476 -396.564
1075000 383.891 -397.795
1076000 383.762 -399.117
1077000 383.188 -397.018
1078000 383.026 -398.86
1079000 384.671 -400.679
1080000 384.93 -400.344
1081000 385.19 -401.005
1082000 386.333 -400.054
1083000 385.891 -400.483
1084000 384.483 -401.456
1085000 386.912 -402.376
1086000 387.214 -403.125
1087000 387.515 -403.199
1088000 387.653 -403.402
1089000 388.729 -404.43
1090000 388.898 -404.098
1091000 388.622 -404.379
1092000 388.359 -404.746
1093000 388.119 -405.696
1094000 388.709 -405.871
1095000 389.43 -406.803
1096000 388.872 -407.537
1097000 389.87 -407.009
1098000 390.072 -407.138
1099000 389.492 -406.254
1100000 390.535 -406.879
